id,category,address,bizhour,homepage,menu,name,parkingfee,skyPanorama,streetPanorama,img,phone,longitude,latitude,transport,near,hashtags,facilities
38481731,헬스,부산광역시 중구 보수동1가 12-12,['평일 10:00~22:00 일요일휴무'],http://instagram.com/kimbokuk1,"['10회 350,000']",국이네PT,무료,"{'id': 'XABgtAoCk7gTsBjrWjamsQ==', 'pan': '71.38', 'tilt': '-30.00', 'lng': '129.0202789', 'lat': '35.1068840', 'fov': '124'}","{'id': 'iM8z68faKNzuvt6KnvkyHQ==', 'pan': '63.75', 'tilt': '10.00', 'lng': '129.0225530', 'lat': '35.1076300', 'fov': '120'}",https://ldb-phinf.pstatic.net/20160822_134/1471833988691wwy1y_GIF/176768553566209_0.gif,-,129.0226918,35.1076985,"1, 동대신역 7번 출구에서 559m",[],"['국이네피티샵', '동아대부민캠퍼스피티샵', '보수동피티샵', '남포동피티샵', '그룹피티']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-939-5858</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1841669677,헬스,부산광역시 중구 광복동3가 4-3,"['평일 09:30~23:30 월,화,목,금(주4회)']",https://bodystory0.modoo.at,[],바디스토리,무료,"{'id': 'sLgQ/zX2nSSWCjyHI9swfQ==', 'pan': '80.93', 'tilt': '-30.00', 'lng': '129.0299225', 'lat': '35.1004257', 'fov': '124'}","{'id': 'Qu6oTNdDyFvj1Z47jA50KA==', 'pan': '89.01', 'tilt': '10.00', 'lng': '129.0310396', 'lat': '35.1006283', 'fov': '120'}",https://ldb-phinf.pstatic.net/20171122_63/1511337085995glMvv_JPEG/ddh9wUvhidLct917Oh_nB0Di.jpg,0507-1438-0045,129.0312052,35.1006313,-,[],[],[]
1670512402,헬스,부산광역시 중구 대청동2가 25-2 시티프라자 4F(광복동 근대역사관뒤 시티프라자 4F),"['평일 08:00~23:00', '토요일 08:00~17:00']",-,[],더미라클짐,무료,"{'id': 'eVZChlpCM7KSoIA78lWN2g==', 'pan': '78.46', 'tilt': '-30.00', 'lng': '129.0296021', 'lat': '35.1020851', 'fov': '124'}","{'id': 'iXsIGnkHl9IJ+zB6OUDsww==', 'pan': '20.96', 'tilt': '10.00', 'lng': '129.0310848', 'lat': '35.1023170', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200710_32/1594387048323UeuMs_JPEG/A0Cc2NjNbIl0DpL7YqM21_5P.jpeg.jpg,0507-1469-7915,129.0311147,35.1023951,"1, 중앙역 5번 출구에서 518m","부산 유일 메드케이지 1톤 레그프레스 , 데드리프트 플랫폼 ,","['남포동헬스장', '남포동피티', '그룹피티', '대청동헬스장', '남포동피트니스']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1469-7915</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
35342421,헬스,부산광역시 중구 동광동1가 14 스타빌딩 4층,['매일 00:00~24:00'],http://blog.naver.com/sky1250ww,[],썸바디,무료,"{'id': '+eDcLEgNEXayj+Kd2b31mQ==', 'pan': '-90.70', 'tilt': '-30.00', 'lng': '129.0399933', 'lat': '35.0992279', 'fov': '124'}","{'id': 'vPTs2W9iTgeKOi+mig0t6w==', 'pan': '169.22', 'tilt': '10.00', 'lng': '129.0357116', 'lat': '35.0992734', 'fov': '120'}",https://ldb-phinf.pstatic.net/20150831_264/1440994802328VVj7a_JPEG/156778597849416_0.jpeg,-,129.0357297,35.0991791,-,[],[],[]
16425145,헬스,부산광역시 중구 부평동2가 16,['매일 00:00~24:00'],-,[],부평헬스장,무료,"{'id': 'eVZChlpCM7KSoIA78lWN2g==', 'pan': '-98.72', 'tilt': '-30.00', 'lng': '129.0296021', 'lat': '35.1020851', 'fov': '124'}",-,-,-,129.0260238,35.1015394,"1, 자갈치역 3번 출구에서 491m",[],[],"<div class=""_1h3B_""><span class=""_3ZA0S"">051-246-2961</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
16911598,헬스,부산광역시 중구 창선동2가 19-1,['매일 00:00~24:00'],-,[],부산아카데미헬스,무료,"{'id': 'sLgQ/zX2nSSWCjyHI9swfQ==', 'pan': '-115.76', 'tilt': '-30.00', 'lng': '129.0299225', 'lat': '35.1004257', 'fov': '124'}",-,-,-,129.0287925,35.0998818,-,[],[],[]
1477478887,헬스,부산광역시 중구 중앙동7가 20-1,"['평일 10:30~21:00', '주말 10:30~22:00']",https://www.instagram.com/irunner_officia,[],아이러너 롯데백화점 광복점,무료,"{'id': 'lWlBx4zlVj+r0CHVND8Fkg==', 'pan': '-86.64', 'tilt': '-30.00', 'lng': '129.0398865', 'lat': '35.0981712', 'fov': '124'}","{'id': 'R3l2E6Rgf9KItYLnpzHFjw==', 'pan': '121.38', 'tilt': '10.00', 'lng': '129.0361709', 'lat': '35.0987165', 'fov': '120'}",https://ldb-phinf.pstatic.net/20211102_199/1635820701515FlcWB_JPEG/PgaBSIxgJhT4tLSCDjxYM6ex.jpg,0507-1375-4155,129.0367613,35.0983573,-,[],[],[]
20481082,헬스,부산광역시 중구 중앙동4가 88-7 교보생명빌딩14층,['매일 00:00~24:00'],-,[],부산헬스케어의원,무료,"{'id': 'Hs2SuTlB5uDOA+nJGYdiIw==', 'pan': '-98.89', 'tilt': '-30.00', 'lng': '129.0399933', 'lat': '35.1061020', 'fov': '124'}","{'id': 'l/XcpYSOFH3TLOnJGWAqPg==', 'pan': '-4.90', 'tilt': '10.00', 'lng': '129.0372911', 'lat': '35.1052790', 'fov': '120'}",-,-,129.0372570,35.1056766,-,[],[],[]
21494320,헬스,부산광역시 중구 중앙동4가 81-13,['매일 00:00~24:00'],-,[],명천사우나헬스,무료,"{'id': 'Iw+2Emc6KfVy6naGBEiGEg==', 'pan': '-93.60', 'tilt': '-30.00', 'lng': '129.0399933', 'lat': '35.1083946', 'fov': '124'}","{'id': '3WQW7k8aBzydXHHMl/3mZg==', 'pan': '106.08', 'tilt': '10.00', 'lng': '129.0373214', 'lat': '35.1082743', 'fov': '120'}",-,-,129.0374520,35.1082367,"1, 중앙역 14번 출구에서 346m",[],[],"<div class=""_1h3B_""><a aria-expanded=""false"" aria-haspopup=""true"" class=""_1Gmk4"" href=""#"" role=""button"" target=""_self""><span class=""_2yqUQ"">부산 중구 충장대로5번길 34</span><span class=""_1aKLL""><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 0 0-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 1 0 .53 1.57l5.12 5.08a.5.5 0 0 0 .7 0l5.12-5.08a.74.74 0 0 0 0-1.05z""></path></svg></span></a><div class=""_2P6sT""><span class=""_1nD5-""><span class=""_12Coj"" style=""background:#f0602f"">1</span></span><strong>중앙<!-- -->역</strong> 14번 출구<!-- -->에서<em>346<!-- -->m</em></div></div>"
31492429,헬스,부산광역시 중구 광복동2가 41,"['매일 10:00~22:30 주말, 공휴일 동일']",http://www.oliveyoung.co.kr/,[],올리브영 부산남포점,무료,"{'id': 'XmFJVegpFsvrYh6OriitoQ==', 'pan': '98.46', 'tilt': '-30.00', 'lng': '129.0302582', 'lat': '35.0992050', 'fov': '124'}","{'id': 'DJCmzmXBD6yqxI7CuXK2Ww==', 'pan': '-144.99', 'tilt': '9.94', 'lng': '129.0320492', 'lat': '35.0990093', 'fov': '77'}",https://ldb-phinf.pstatic.net/20200915_77/1600147046323Yq87G_JPEG/vWy5iC9upShfMDfJx15eerKC.JPG.jpg,-,129.0319302,35.0989578,"1, 남포역 1번 출구에서 279m",[],"['스킨케어', '바디케어', '헬스케어', '헤어케어', '메이크업']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-254-0961</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
21795901,헬스,부산광역시 중구 중앙동7가 20-1,"['평일 10:30~21:00', '주말 10:30~22:00 공휴일 포함']",http://www.oliveyoung.co.kr/,[],올리브영 롯데광복점,무료,"{'id': '7CuXs+NPQZRCQxmOZWv1pw==', 'pan': '-75.08', 'tilt': '-30.00', 'lng': '129.0397186', 'lat': '35.0974998', 'fov': '124'}","{'id': 'KiTSFukIkr4dLIILJ3qAgQ==', 'pan': '119.10', 'tilt': '10.00', 'lng': '129.0360989', 'lat': '35.0986406', 'fov': '120'}",https://ldb-phinf.pstatic.net/20200915_77/1600147046323Yq87G_JPEG/vWy5iC9upShfMDfJx15eerKC.JPG.jpg,-,129.0367030,35.0983052,"1, 남포역 10번 출구에서 64m",[],"['스킨케어', '바디케어', '헬스케어', '헤어케어', '메이크업']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-678-4290</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1669402852,헬스,부산광역시 중구 대청동2가 25-2 씨티프라자 지하 1층 크로스핏 아슬란,"['금요일 11:00~23:00', '목요일 11:00~23:00', '수요일 11:00~23:00', '화요일 11:00~23:00', '월요일 11:00~23:00', '일요일 휴무']",http://크로스핏아슬란.com/,"['한달이용권 신규 220,000', '한달이용권 숙련자 200,000', '한달이용권 학생 190,000', '3개월이용권 신규 610,000', '3개월이용권 숙련자 550,000', '3개월이용권 학생 520,000']",크로스핏 아슬란,무료,"{'id': 'eVZChlpCM7KSoIA78lWN2g==', 'pan': '78.04', 'tilt': '-30.00', 'lng': '129.0296021', 'lat': '35.1020851', 'fov': '124'}","{'id': 'T+eUZg6OQbPZNCiQEOanTA==', 'pan': '-30.58', 'tilt': '10.00', 'lng': '129.0312015', 'lat': '35.1023170', 'fov': '120'}",https://ldb-phinf.pstatic.net/20211014_180/1634191750669pbMxi_JPEG/KpHnWa8Fmu-PVYqLIuU_-z7i.jpg,0507-1345-4951,129.0311448,35.1024130,"1, 중앙역 5번 출구에서 518m",많은 문의 부탁드립니다!,"['남포동크로스핏', '남포동헬스', '남포동피티', '부산크로스핏', '부산바디프로필']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1345-4951</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1023415102,헬스,부산광역시 중구 남포동5가 18-1,['매일 10:30~22:30'],http://www.oliveyoung.co.kr/,[],올리브영 광복 타운,무료,"{'id': 'XmFJVegpFsvrYh6OriitoQ==', 'pan': '-108.06', 'tilt': '-30.00', 'lng': '129.0302582', 'lat': '35.0992050', 'fov': '124'}","{'id': 'dDSWavfMkEE7CHDbu8pilQ==', 'pan': '-73.99', 'tilt': '11.56', 'lng': '129.0290240', 'lat': '35.0986744', 'fov': '90'}",https://ldb-phinf.pstatic.net/20200915_77/1600147046323Yq87G_JPEG/vWy5iC9upShfMDfJx15eerKC.JPG.jpg,-,129.0288669,35.0987528,"1, 자갈치역 7번 출구에서 220m",[],"['스킨케어', '바디케어', '헬스케어', '헤어케어', '메이크업']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-231-8363</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
37297136,헬스,부산광역시 중구 남포동6가 113-1 하버타워지하1층,"['평일 10:00~23:00 토,일 공휴일은 휴무', '토요일 10:00~18:00']",-,"['1개월 110,000', '3개월 300,000', '1년 800,000', '입관비 40,000']",부산복싱클럽,무료,"{'id': 'GawGFT7Dyl+8GkPxGQK8Vw==', 'pan': '-88.19', 'tilt': '-30.00', 'lng': '129.0305481', 'lat': '35.0967102', 'fov': '124'}","{'id': '1NIO8/frtxhmVxaA42Xcyg==', 'pan': '165.19', 'tilt': '10.00', 'lng': '129.0262873', 'lat': '35.0972440', 'fov': '120'}",-,-,129.0263934,35.0968449,-,[],[],[]
16892024,헬스,부산광역시 중구 영주동 71-6,"['평일 06:00~22:00 1월 1일 /  설날 / 추석 / 근로자의 날 휴무', '토요일 09:00~18:00 1월 1일 /  설날 / 추석 / 근로자의 날 휴무']",http://www.부산중구스포츠클럽.com,"['헬스(성인) 44,000', '요가 50,000', '에어로빅 50,000', '줌바 50,000', '배드민턴(성인) 44,000', '탁구 40,000', '이외 시설문의 변동가격(업주문의)', '헬스(학생) 38,500', '배드민턴(학생) 38,500']",사단법인 부산중구스포츠클럽,무료,-,"{'id': 'OxE78R19DLhTNw8FmX7ZXw==', 'pan': '42.15', 'tilt': '43.69', 'lng': '129.0316370', 'lat': '35.1145720', 'fov': '90'}",https://ldb-phinf.pstatic.net/20171115_276/1510727167215cLQkD_JPEG/default-_955570464cea04ddb3dc1a18921a3727525.jpg,0507-1477-6567,129.0316615,35.1147424,"1, 부산역역 1번 출구에서 831m",[],"['헬스', '헬스장', '탁구', '배드민턴', '중구웰빙체육관']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1477-6567</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
1902978596,헬스,부산광역시 중구 대청동2가 35-2,['매일 11:00~21:30'],http://www.oliveyoung.co.kr/,[],올리브영 부산대청점,무료,"{'id': 'eVZChlpCM7KSoIA78lWN2g==', 'pan': '101.09', 'tilt': '-30.00', 'lng': '129.0296021', 'lat': '35.1020851', 'fov': '124'}","{'id': 'eKR83sEa0dNXka9U1po2IQ==', 'pan': '78.74', 'tilt': '27.38', 'lng': '129.0309146', 'lat': '35.1016878', 'fov': '65'}",https://ldb-phinf.pstatic.net/20200915_77/1600147046323Yq87G_JPEG/vWy5iC9upShfMDfJx15eerKC.JPG.jpg,-,129.0310343,35.1018057,"1, 중앙역 5번 출구에서 590m",[],"['스킨케어', '바디케어', '헬스케어', '헤어케어', '메이크업']","<div class=""_1h3B_""><span class=""_3ZA0S"">051-231-8712</span><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
37221647,헬스,부산광역시 중구 부평동3가 62-13 해림사우나,['매일 06:00~22:00 목요일 휴무'],http://blog.naver.com/haelim76,[],해림사우나&amp;휘트니스,무료,"{'id': '8qWU64UekD9iTYQ3vxgxBA==', 'pan': '80.69', 'tilt': '-30.00', 'lng': '129.0206299', 'lat': '35.1003189', 'fov': '124'}","{'id': 'pu/r3h4rkcLMLPvl73plGw==', 'pan': '128.80', 'tilt': '-2.50', 'lng': '129.0241910', 'lat': '35.1010633', 'fov': '68'}",https://ldb-phinf.pstatic.net/20161130_237/1480478517710UNKRm_JPEG/177080533175489_10.jpeg,0507-1401-7676,129.0242856,35.1009212,-,[],[],[]
1427165225,축구,부산광역시 부산진구 가야동 617-15,['매일 00:00~24:00 연중무휴'],http://blog.naver.com/kimin4304,[],인피니트스포츠 부산진구점,무료,"{'id': 'qoDUvcaA5aGGPUlYUcG72w==', 'pan': '-18.13', 'tilt': '-30.00', 'lng': '129.0288086', 'lat': '35.1500015', 'fov': '124'}","{'id': 'iE/SYfslBZrAcQ+MwLin2g==', 'pan': '-150.81', 'tilt': '3.69', 'lng': '129.0284442', 'lat': '35.1515987', 'fov': '80'}",https://ldb-phinf.pstatic.net/20191106_236/1573017910976ROBGv_JPEG/CuZCe_QpJ53fy0uDflTyWLf6.jpg,0507-1340-0319,129.0283503,35.1514023,"2, 동의대역 7번 출구에서 486m",동의대역 개금역 사이 가야홈플러스 우측길 도보 3분 거리,"['부산진구유소년스포츠', '부산진구농구교실', '부산진구축구교실', '부산진구유아체육', '부산진구수영교실']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1340-0319</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
13348269,골프,부산광역시 부산진구 전포동 690-4 현대타워오피스텔 지하2층,['매일 10:00~22:00 일요일 영업은 22시까지 합니다.'],http://www.ok스크린골프.com/,"['골프존비전플러스 13시 이전 9,000', '골프존비전플러스 13:00~16:00 11,000', '골프존비전플러스 16:00~22:00 12,000', '골프존비전플러스 22:00~02:00 11,000', '포섬.9호.비전 10,000', '연습회원 월기준 60,000', '레슨 월기준 0']",OK스크린골프,무료,"{'id': 'e2ntFS5RDg7GKSXYdXjwEw==', 'pan': '-109.94', 'tilt': '-30.00', 'lng': '129.0658264', 'lat': '35.1547852', 'fov': '124'}","{'id': 'CqjfKSMhqlnZiRRmxe1Tyg==', 'pan': '-173.41', 'tilt': '10.00', 'lng': '129.0643889', 'lat': '35.1545130', 'fov': '120'}",https://ldb-phinf.pstatic.net/20180601_13/1527808459980s1bjq_JPEG/1499039596162-1-1.jpg,0507-1430-3177,129.0643586,35.1542544,"2, 전포역 7번 출구에서 90m",[],"['부산스크린골프', '서면스크린골프', '전포스크린골프', '진구스크린골프', '서면골프존']","<div class=""_1h3B_""><span class=""_3ZA0S"">0507-1430-3177</span><a aria-expanded=""false"" aria-haspopup=""true"" class=""vUqKY"" href=""#"" role=""button"" target=""_self""><span class=""place_blind"">안내</span><svg aria-hidden=""true"" class=""_12Coj"" viewbox=""0 0 15 15"" xmlns=""http://www.w3.org/2000/svg""><path d=""M7.5 0a7.5 7.5 0 1 1 0 15 7.5 7.5 0 0 1 0-15zm0 1a6.5 6.5 0 1 0 0 13 6.5 6.5 0 0 0 0-13zM8 6v6H7V6h1zm-.5-2.5a.75.75 0 1 1 0 1.5.75.75 0 0 1 0-1.5z""></path></svg></a><span class=""_2M7HZ""><a class=""_2wcPx"" href=""#"" role=""button"" target=""_self"" title=""복사""><svg aria-hidden=""true"" class=""_32ZZX"" viewbox=""0 0 12 13"" xmlns=""http://www.w3.org/2000/svg""><path d=""M9 8v.48l-1.98 1.58L6 11H3v1h4.61L10 9.81V3h-.97L9 8zm0-6h1a1 1 0 0 1 1 1v7.25L8 13H3a1 1 0 0 1-1-1v-1H1a1 1 0 0 1-1-1V1a1 1 0 0 1 1-1h7a1 1 0 0 1 1 1v1zm-7 8h3.5l.87-.7L8 7.81V1H1v9h1zm0-7h4v1H2V3zm0 2h4v1H2V5zm0 2h2v1H2V7z""></path></svg>복사</a></span></div>"
